"1.560","67.6222630","-0.52537820","0.99123319","100.000000","0.000000","28.095711","0.75000000","104.77119","64.9881421","1.8218662","0.279","183.578608"
"1.580","67.6437005","-0.50936159","1.23197837","100.000000","0.000000","28.079291","0.75000000","106.12422","64.9873997","1.8453940","0.279","183.578608"
"1.600","67.6672448","-0.55692232","1.08901390","100.000000","0.000000","28.079784","0.75000000","107.47770","64.9866496","1.8689298","0.279","183.578608"
"1.620","67.6924045","-0.28503271","1.32088350","100.000000","0.000000","28.097283","0.75000000","108.83164","64.9858970","1.8924735","0.279","183.578608"
"1.640","67.7139341","-0.14736395","0.93335690","100.000000","0.000000","28.091748","0.75000000","110.18605","64.9851494","1.9160251","0.279","183.578608"
"1.660","67.7343091","-0.13401724","1.14285687","100.000000","0.000000","28.076779","0.75000000","111.54082","64.9844045","1.9395833","0.279","183.578608"
"1.680","67.7550963","0.01489140","1.02418364","100.000000","0.000000","28.082711","0.75000000","112.89596","64.9836518","1.9631480","0.279","183.578608"
"1.700","67.7780736","-0.37111166","1.16118409","100.000000","0.000000","28.082147","0.75000000","114.25153","64.9829056","1.9867196","0.279","183.678608"
"1.720","67.7972262","0.27869505","0.85756158","100.000000","0.000000","28.065736","0.75000000","115.60763","64.9821542","2.0103009","0.279","183.678608"
"1.740","67.7998579","0.14098875","-0.78169175","100.000000","0.000000","27.877204","0.75000000","116.96396","64.9814118","2.0338862","0.279","183.678608"
"1.760","67.7609203","0.36808356","-2.49377768","100.000000","0.000000","27.451264","0.75000000","118.31984","64.9806746","2.0574636","0.279","183.678608"
"1.780","67.7047027","0.17536269","-3.26500324","100.000000","0.000000","27.518929","0.75000000","119.67471","64.9799424","2.0810234","0.279","183.678608"
"1.800","67.6342400","0.21605163","-3.06149693","100.000000","0.000000","27.412049","0.75000000","121.02829","64.9792128","2.1045608","0.279","183.678608"
"1.820","67.6299264","0.15914821","2.15450231","100.000000","0.000000","27.472353","0.75000000","122.38087","64.9784781","2.1280810","0.278","183.678608"
"1.840","67.6982707","0.33807784","2.87297640","100.000000","0.000000","27.325304","0.75000000","123.73434","64.9777485","2.1516164","0.277","183.678608"
"1.860","67.7155238","0.36383601","-0.37735289","100.000000","0.000000","28.115143","0.75000000","125.08869","64.9770035","2.1751673","0.277","183.678608"
"1.880","67.7207821","0.31107536","1.77536292","100.000000","0.000000","28.346896","0.75000000","126.44301","64.9762534","2.1987175","0.277","183.678608"
"1.900","67.7715392","0.26040692","2.42452055","100.000000","0.000000","27.950191","0.75000000","127.79795","64.9755008","2.2222786","0.277","183.678608"
"1.920","67.7869952","0.28793817","-0.03939142","100.000000","0.000000","28.427197","0.75000000","129.15369","64.9747405","2.2458534","0.277","183.678608"
"1.940","67.7928781","0.24927996","0.93700660","100.000000","0.000000","28.599146","0.75000000","130.50953","64.9739802","2.2694301","0.277","183.678608"
"1.960","67.8240128","0.27024179","1.66791805","100.000000","0.000000","28.445178","0.75000000","131.86569","64.9732198","2.2930125","0.277","183.738608"
"1.980","67.8480205","0.28470472","0.65504639","100.000000","0.000000","28.514886","0.75000000","133.22242","64.9724595","2.3166046","0.277","183.778608"
"2.000","67.8570880","0.29048078","0.61578606","100.000000","0.000000","28.659987","0.75000000","134.57947","64.9717056","2.3402024","0.277","183.778608"
"2.020","67.8816781","0.16758699","1.39808900","100.000000","0.000000","28.573085","0.75000000","135.93676","64.9709325","2.3638043","0.277","183.778608"
"2.040","67.9087578","0.04395810","1.22854418","100.000000","0.000000","28.541361","0.75000000","137.29462","64.9701747","2.3874161","0.277","183.778608"
"2.060","67.9276390","-0.02979149","0.89599459","100.000000","0.000000","28.602734","0.75000000","138.65286","64.9694106","2.4110344","0.277","183.778608"
"2.080","67.9477018","-0.17334091","1.13268379","100.000000","0.000000","28.584651","0.75000000","140.01147","64.9686451","2.4346593","0.277","183.778608"
"2.100","67.9710144","-0.25651446","1.16867461","100.000000","0.000000","28.554700","0.75000000","141.37054","64.9678848","2.4582922","0.332","183.778608"
"2.120","67.9909094","-0.25559287","0.91152021","100.000000","0.000000","28.586607","0.75000000","142.73005","64.9671309","2.4819326","0.321","183.778608"
"2.140","68.0109363","-0.26830088","1.07758017","100.000000","0.000000","28.585108","0.75000000","144.08985","64.9663654","2.5055781","0.276","183.778608"
"2.160","68.0330432","-0.36372633","1.14131133","100.000000","0.000000","28.571130","0.75000000","145.45008","64.9656013","2.5292313","0.276","183.778608"
"2.180","68.0550080","-0.42608522","1.09273341","100.000000","0.000000","28.579025","0.75000000","146.81078","64.9648435","2.5528925","0.276","183.778608"
"2.200","68.0764160","-0.54424251","1.14379572","100.000000","0.000000","28.570660","0.75000000","148.17184","64.9640832","2.5765602","0.276","183.778608"
"2.220","68.0981914","-0.71195841","1.05723078","100.000000","0.000000","28.560051","0.75000000","149.53338","64.9633216","2.6002359","0.276","183.778608"
"2.240","68.1196339","-0.69544028","1.03914151","100.000000","0.000000","28.570172","0.75000000","150.89530","64.9625562","2.6239182","0.276","183.778608"
"2.260","68.1392179","-0.79471457","0.97171544","100.000000","0.000000","28.568330","0.75000000","152.25763","64.9617958","2.6476078","0.276","183.838608"
"2.280","68.1592371","-0.66408988","0.96855597","100.000000","0.000000","28.567664","0.75000000","153.62033","64.9610304","2.6713038","0.276","183.878608"
"2.300","68.1801856","-0.44098504","1.19650020","100.000000","0.000000","28.582762","0.75000000","154.98334","64.9602752","2.6950052","0.276","183.878608"
"2.320","68.2004813","-0.54834654","0.89163369","100.000000","0.000000","28.572768","0.75000000","156.34685","64.9595085","2.7187152","0.276","183.878608"
"2.340","68.2192538","-0.38133094","0.92931661","100.000000","0.000000","28.573439","0.75000000","157.71080","64.9587482","2.7424331","0.276","183.878608"
"2.360","68.2386573","-0.41052524","0.97274653","100.000000","0.000000","28.587480","0.75000000","159.07508","64.9579840","2.7661564","0.276","183.878608"
"2.380","68.2611443","-0.53060546","1.21399574","100.000000","0.000000","28.579844","0.75000000","160.43979","64.9572211","2.7898874","0.320","183.878608"
"2.400","68.2836608","-0.64340189","1.09169249","100.000000","0.000000","28.562353","0.75000000","161.80496","64.9564608","2.8136266","0.331","183.878608"
"2.420","68.3055974","-0.53401176","1.06643305","100.000000","0.000000","28.569041","0.75000000","163.17064","64.9557005","2.8373740","0.331","183.878608"
"2.440","68.3258419","-0.52876097","1.04369158","100.000000","0.000000","28.566815","0.75000000","164.53676","64.9549376","2.8611294","0.331","183.878608"
"2.460","68.3450918","-0.37441082","1.03095444","100.000000","0.000000","28.566888","0.75000000","165.90328","64.9541734","2.8848922","0.298","183.878608"
"2.480","68.3646374","-0.10659523","0.95489377","100.000000","0.000000","28.580312","0.75000000","167.27021","64.9534131","2.9086615","0.275","183.878608"
