"1.040","65.6598080","-0.00054670","1.18112104","100.000000","0.0000000","25.5005010","0.75000000","68.69233"
"1.060","65.6866650","0.05801455","1.17033962","100.000000","0.0000000","25.5160615","0.75000000","70.00482"
"1.080","65.7136960","0.06631968","1.31443931","100.000000","0.0000000","25.5116661","0.75000000","71.31777"
"1.100","65.7394176","-0.04426360","1.14704467","100.000000","0.0000000","25.5100693","0.75000000","72.63123"
"1.120","65.7660646","0.03959102","1.22148686","100.000000","0.0000000","25.5239182","0.75000000","73.94516"
"1.140","65.7901107","-0.02242683","1.25818383","100.000000","0.0000000","25.5268139","0.75000000","75.25955"
"1.160","65.8163648","-0.10491927","1.24513614","100.000000","0.0000000","25.5409440","0.75000000","76.57435"
"1.180","65.8447194","0.00500004","1.33222835","100.000000","0.0000000","25.5356668","0.75000000","77.88969"
"1.200","65.8690176","-0.12251254","1.05885923","100.000000","0.0000000","25.5258862","0.75000000","79.20547"
"1.220","65.8948096","0.03839089","1.14875846","100.000000","0.0000000","25.5549316","0.75000000","80.52182"
"1.240","65.9206349","-0.04322239","1.32105576","100.000000","0.0000000","25.5601362","0.75000000","81.83858"
"1.260","65.9504870","0.01225706","1.42103972","100.000000","0.0000000","25.5481884","0.75000000","83.15586"
"1.280","65.9774899","-0.21501606","1.12513670","100.000000","0.0000000","25.5386809","0.75000000","84.47364"
"1.300","66.0023040","-0.18060176","1.18333811","100.000000","0.0000000","25.5510116","0.75000000","85.79184"
"1.320","66.0269184","-0.21269593","1.13637154","100.000000","0.0000000","25.5646354","0.75000000","87.11058"
"1.340","66.0538982","-0.15853806","1.34850252","100.000000","0.0000000","25.5604932","0.75000000","88.42973"
"1.360","66.0808282","-0.09201484","1.21527920","100.000000","0.0000000","25.5527545","0.75000000","89.74943"
"1.380","66.1028186","-0.13967583","0.98716501","100.000000","0.0000000","25.5644779","0.75000000","91.06975"
"1.400","66.1286400","0.13595119","1.19700642","100.000000","0.0000000","25.5865671","0.75000000","92.39059"
"1.420","66.1502285","-0.11755089","1.19756638","100.000000","0.0000000","25.5818027","0.75000000","93.71347"
"1.440","66.1760461","-0.09441291","1.20774016","100.000000","0.0000000","25.5973113","0.75000000","95.03813"
"1.460","66.2008947","-0.00347024","1.29266333","100.000000","0.0000000","25.6076878","0.75000000","96.36323"
"1.480","66.2276621","0.02553780","1.19489089","100.000000","0.0000000","25.6055182","0.75000000","97.68877"
"1.500","66.2561088","-0.30223239","1.30519409","100.000000","0.0000000","25.5996533","0.75000000","99.01480"
"1.520","66.2817344","0.10914355","1.30379768","100.000000","0.0000000","25.6070766","0.75000000","100.34133"
"1.540","66.3064768","-0.02376487","1.05037367","100.000000","0.0000000","25.6043460","0.75000000","101.66832"
"1.560","66.3314752","-0.09827627","1.12006025","100.000000","0.0000000","25.6206724","0.75000000","102.99571"
"1.580","66.3566579","0.21718616","1.26052348","100.000000","0.0000000","25.6180654","0.75000000","104.32357"
"1.600","66.3846080","-0.23608456","1.25566256","100.000000","0.0000000","25.6161316","0.75000000","105.65188"
"1.620","66.4108557","0.12970513","1.14746735","100.000000","0.0000000","25.6138574","0.75000000","106.98070"
"1.640","66.4357619","0.02181148","1.12240269","100.000000","0.0000000","25.6097202","0.75000000","108.31000"
"1.660","66.4583834","0.05601024","0.99650664","100.000000","0.0000000","25.6140967","0.75000000","109.63968"
"1.680","66.4802970","-0.18529345","1.05453424","100.000000","0.0000000","25.6382951","0.75000000","110.96976"
"1.700","66.5043328","-0.00170528","1.30638933","100.000000","0.0000000","25.6493778","0.75000000","112.30018"
"1.720","66.5303462","-0.27679811","1.02065361","100.000000","0.0000000","25.6362155","0.75000000","113.63113"
"1.740","66.5545843","-0.12774076","1.16881424","100.000000","0.0000000","25.6568363","0.75000000","114.96252"
"1.760","66.5800934","-0.14086677","1.14432877","100.000000","0.0000000","25.6578123","0.75000000","116.29438"
"1.780","66.6057318","0.03390095","1.26709554","100.000000","0.0000000","25.6555886","0.75000000","117.62666"
"1.800","66.6332352","-0.14108958","1.13966977","100.000000","0.0000000","25.6596231","0.75000000","118.95937"
"1.820","66.6553254","0.08678530","1.03791328","100.000000","0.0000000","25.6492693","0.75000000","120.29258"
"1.840","66.6800602","0.14976009","1.05043190","100.000000","0.0000000","25.6710620","0.75000000","121.62618"
"1.860","66.7054426","0.09347612","1.24094277","100.000000","0.0000000","25.6738748","0.75000000","122.96023"
"1.880","66.7314061","0.27560397","1.09082439","100.000000","0.0000000","25.6644078","0.75000000","124.29472"
"1.900","66.7573568","0.17564057","1.15728477","100.000000","0.0000000","25.6691609","0.75000000","125.62970"
"1.920","66.7805312","-0.00652760","1.10844978","100.000000","0.0000000","25.6778784","0.75000000","126.96520"
"1.940","66.8046874","-0.02888175","0.99123075","100.000000","0.0000000","25.6719470","0.75000000","128.30110"
"1.960","66.8272166","-0.04715919","0.98903450","100.000000","0.0000000","25.6793262","0.75000000","129.63738"
"1.980","66.8524301","0.13515612","1.25993357","100.000000","0.0000000","25.7160516","0.75000000","130.97405"
"2.000","66.8783552","0.38763558","1.27656916","100.000000","0.0000000","25.6775751","0.75000000","132.31122"
"2.020","66.9023654","0.39157573","0.96145015","100.000000","0.0000000","25.6718037","0.75000000","133.64887"
"2.040","66.9225357","0.30671642","0.96311128","100.000000","0.0000000","25.7178460","0.75000000","134.98686"
"2.060","66.9470618","0.31456996","1.15098194","100.000000","0.0000000","25.7158290","0.75000000","136.32523"
"2.080","66.9711360","0.20240120","1.23056273","100.000000","0.0000000","25.7035680","0.75000000","137.66411"
"2.100","66.9970624","0.19249654","0.74388771","100.000000","0.0000000","25.7274756","0.75000000","139.00339"
"2.120","67.0224909","0.27509954","1.38651452","100.000000","0.0000000","25.7164885","0.75000000","140.34316"
"2.140","67.0452032","0.31815866","0.95110450","100.000000","0.0000000","25.7081792","0.75000000","141.68340"
"2.160","67.0696678","0.42531791","1.16205447","100.000000","0.0000000","25.7265952","0.75000000","143.02403"
"2.180","67.0961459","0.45686419","1.25326948","100.000000","0.0000000","25.7079755","0.75000000","144.36513"
"2.200","67.1201152","0.34597947","1.01985651","100.000000","0.0000000","25.7278382","0.75000000","145.70670"
"2.220","67.1441229","0.37560503","1.03137417","100.000000","0.0000000","25.7262382","0.75000000","147.04876"
"2.240","67.1684019","0.33905105","1.16083598","100.000000","0.0000000","25.7271940","0.75000000","148.39122"
"2.260","67.1933197","0.43142053","1.13934952","100.000000","0.0000000","25.7268089","0.75000000","149.73415"
"2.280","67.2154458","0.39870158","1.00450935","100.000000","0.0000000","25.7266745","0.75000000","151.07748"
"2.300","67.2411520","0.56854654","1.25265770","100.000000","0.0000000","25.7266293","0.75000000","152.42125"
"2.320","67.2640768","0.24455066","1.16698873","100.000000","0.0000000","25.7254542","0.75000000","153.76553"
"2.340","67.2910080","0.41283202","1.08618113","100.000000","0.0000000","25.7262236","0.75000000","155.11023"
"2.360","67.3133760","0.15480083","0.84116768","100.000000","0.0000000","25.7273532","0.75000000","156.45540"
"2.380","67.3328550","0.12388897","1.01408347","100.000000","0.0000000","25.7236348","0.75000000","157.80091"
"2.400","67.3551552","0.05373967","1.16421543","100.000000","0.0000000","25.7232836","0.75000000","159.14685"
"2.420","67.3816909","0.38902693","1.26021586","100.000000","0.0000000","25.7248683","0.75000000","160.49348"
"2.440","67.4062259","0.33615542","1.03529238","100.000000","0.0000000","25.7237668","0.75000000","161.84063"
"2.460","67.4293389","0.42468466","1.23555849","100.000000","0.0000000","25.7233294","0.75000000","163.18826"
"2.480","67.4537741","0.41965479","1.01626190","100.000000","0.0000000","25.7230315","0.75000000","164.53639"
"2.500","67.4779072","0.19900276","1.17852892","100.000000","0.0000000","25.7237458","0.75000000","165.88503"
"2.520","67.4985574","-0.05129815","0.92936143","100.000000","0.0000000","25.7218503","0.75000000","167.23416"
"2.540","67.5231386","-0.06144732","1.20953870","100.000000","0.0000000","25.7205099","0.75000000","168.58380"
"2.560","67.5499110","-0.29981146","1.29789412","100.000000","0.0000000","25.7222624","0.75000000","169.93395"
"2.580","67.5745126","-0.26969484","0.91221658","100.000000","0.0000000","25.7234343","0.75000000","171.28469"
"2.600","67.5959040","-0.39388300","1.09903444","100.000000","0.0000000","25.7209511","0.75000000","172.63588"
"2.620","67.6200781","-0.33506337","1.09807976","100.000000","0.0000000","25.7211573","0.75000000","173.98757"
"2.640","67.6432512","-0.36284781","0.97933552","100.000000","0.0000000","25.7224004","0.75000000","175.33981"
"2.660","67.6665600","-0.45049445","1.01665544","100.000000","0.0000000","25.7200462","0.75000000","176.69249"
"2.680","67.6884275","-0.37450443","1.16152609","100.000000","0.0000000","25.7214407","0.75000000","178.04566"
"2.700","67.7112320","-0.44888577","0.74250684","100.000000","0.0000000","25.7219271","0.75000000","179.39934"
"2.720","67.7294861","-0.81561241","1.01785717","100.000000","0.0000000","25.7177529","0.75000000","180.75344"
"2.740","67.7530406","-0.84666905","1.17101369","100.000000","0.0000000","25.7169159","0.75000000","182.10803"
"2.760","67.7779430","-0.97032313","1.07300182","100.000000","0.0000000","25.7183090","0.75000000","183.46314"
"2.780","67.8028160","-1.12555937","1.02449898","100.000000","0.0000000","25.7182172","0.75000000","184.81880"
"2.800","67.8231232","-1.04617374","1.04701819","100.000000","0.0000000","25.7178151","0.75000000","186.17492"
"2.820","67.8485555","-1.36833936","1.18907710","100.000000","0.0000000","25.7158780","0.75000000","187.53162"
"2.840","67.8718746","-1.40739773","1.07778948","100.000000","0.0000000","25.7181941","0.75000000","188.88878"
"2.860","67.8951757","-1.54568499","0.97911177","100.000000","0.0000000","25.7168565","0.75000000","190.24644"
"2.880","67.9173734","-1.66403457","1.28292570","100.000000","0.0000000","25.7160380","0.75000000","191.60458"
"2.900","67.9385280","-1.67625045","0.81998919","100.000000","0.0000000","25.7185938","0.75000000","192.96322"
"2.920","67.9608410","-1.59863603","0.96736291","100.000000","0.0000000","25.7154080","0.75000000","194.32231"
"2.940","67.9815667","-1.49974375","1.01492957","100.000000","0.0000000","25.7147232","0.75000000","195.68189"
"2.960","68.0036813","-1.38518197","1.00709168","100.000000","0.0000000","25.7151893","0.75000000","197.04194"
"2.980","68.0245530","-1.47012417","0.97803751","100.000000","0.0000000","25.7131954","0.75000000","198.40243"
"3.000","68.0454528","-1.11420817","0.91570947","100.000000","0.0000000","25.7126400","0.75000000","199.76336"
"3.020","68.0675034","-1.30865561","1.04233575","100.000000","0.0000000","25.7121358","0.75000000","201.12480"
"3.040","68.0890816","-1.20957253","1.07631529","100.000000","0.0000000","25.7103744","0.75000000","202.48672"
"3.060","68.1127552","-1.32925732","1.08416441","100.000000","0.0000000","25.7103787","0.75000000","203.84910"
"3.080","68.1369062","-1.33399025","1.14764511","100.000000","0.0000000","25.7106695","0.75000000","205.21197"
"3.100","68.1632512","-1.15953324","1.09853959","100.000000","0.0000000","25.7096960","0.75000000","206.57538"
"3.120","68.1864960","-1.17837251","0.98717716","100.000000","0.0000000","25.7147627","0.75000000","207.93938"
"3.140","68.2047744","-1.03628298","0.73760163","100.000000","0.0000000","25.7126094","0.75000000","209.30376"
"3.160","68.2225459","-0.95611096","0.89421347","100.000000","0.0000000","25.7076185","0.75000000","210.66849"
"3.180","68.2456064","-1.01764609","1.11160859","100.000000","0.0000000","25.7086688","0.75000000","212.03365"
"3.200","68.2708672","-1.07900925","1.09230472","100.000000","0.0000000","25.7115484","0.75000000","213.39932"
"3.220","68.2897946","-1.04865798","0.85868840","100.000000","0.0000000","25.7082194","0.75000000","214.76554"
"3.240","68.3124890","-0.85553844","1.09756699","100.000000","0.0000000","25.7073376","0.75000000","216.13216"
"3.260","68.3340198","-0.91888496","0.90780351","100.000000","0.0000000","25.7089227","0.75000000","217.49927"
"3.280","68.3563277","-0.66812605","0.95243856","100.000000","0.0000000","25.7055577","0.75000000","218.86680"
"3.300","68.3776000","-0.66618284","1.09771446","100.000000","0.0000000","25.7073262","0.75000000","220.23480"
"3.320","68.4008064","-0.80217808","1.03870191","100.000000","0.0000000","25.7074649","0.75000000","221.60326"
"3.340","68.4219571","-0.82227316","1.08405509","100.000000","0.0000000","25.7055186","0.75000000","222.97195"
"3.360","68.4442982","-0.82295729","0.96755595","100.000000","0.0000000","25.7065010","0.75000000","224.34095"
"3.380","68.4670464","-0.75031224","1.07593499","100.000000","0.0000000","25.7052935","0.75000000","225.70998"
"3.400","68.4879616","-0.55812324","0.94997676","100.000000","0.0000000","25.7059751","0.75000000","227.07910"
"3.420","68.5076621","-0.25068798","0.78659546","100.000000","0.0000000","25.7060978","0.75000000","228.44869"
"3.440","68.5261325","-0.17251382","1.03099241","100.000000","0.0000000","25.7014265","0.75000000","229.81868"
"3.460","68.5482010","-0.19793348","1.10471182","100.000000","0.0000000","25.7020633","0.75000000","231.18909"
"3.480","68.5700122","-0.17609415","0.97599230","100.000000","0.0000000","25.7029650","0.75000000","232.55998"
"3.500","68.5917440","-0.30685769","0.87495205","100.000000","0.0000000","25.6997209","0.75000000","233.93132"
"3.520","68.6131942","-0.30730666","1.08340758","100.000000","0.0000000","25.7013095","0.75000000","235.30314"
"3.540","68.6339430","-0.23460199","0.89232202","100.000000","0.0000000","25.7008587","0.75000000","236.67545"
"3.560","68.6536038","-0.11655500","1.01499341","100.000000","0.0000000","25.6984576","0.75000000","238.04814"
"3.580","68.6749722","-0.30840297","0.86259576","100.000000","0.0000000","25.6978951","0.75000000","239.42130"
"3.600","68.6943424","-0.13767657","1.09811006","100.000000","0.0000000","25.6975591","0.75000000","240.79484"
"3.620","68.7203610","-0.13478645","1.07917497","100.000000","0.0000000","25.6944466","0.75000000","242.16893"
"3.640","68.7441613","-0.16303545","1.03443282","100.000000","0.0000000","25.7004427","0.75000000","243.54352"
"3.660","68.7663066","-0.11128163","0.84159737","100.000000","0.0000000","25.6990528","0.75000000","244.91860"
"3.680","68.7865152","-0.19996079","0.97452508","100.000000","0.0000000","25.6980580","0.75000000","246.29408"
"3.700","68.8062912","-0.17643511","0.72378603","100.000000","0.0000000","25.7007307","0.75000000","247.66998"
"3.720","68.8271898","-0.18798866","1.17432403","100.000000","0.0000000","25.6954258","0.75000000","249.04632"
"3.740","68.8476211","-0.08591365","1.01326813","100.000000","0.0000000","25.6963524","0.75000000","250.42311"
"3.760","68.8688947","-0.08494850","0.98782098","100.000000","0.0000000","25.6973657","0.75000000","251.80032"
"3.780","68.8871296","0.10459397","0.71000626","100.000000","0.0000000","25.6948704","0.75000000","253.17797"
"3.800","68.9086080","0.06002593","1.20707785","100.000000","0.0000000","25.6930222","0.75000000","254.55598"
"3.820","68.9280307","-0.06731184","0.93283493","100.000000","0.0000000","25.6937799","0.75000000","255.93450"
"3.840","68.9491507","0.05066450","0.92062827","100.000000","0.0000000","25.6932885","0.75000000","257.31340"
"3.860","68.9675366","-0.20803171","0.89671450","100.000000","0.0000000","25.6904907","0.75000000","258.69272"
"3.880","68.9891942","-0.05193240","1.04246645","100.000000","0.0000000","25.6799221","0.75000000","260.07243"
"3.900","69.0114368","-0.10194878","1.08319012","100.000000","0.0000000","25.6887413","0.75000000","261.45260"
"3.920","69.0304064","-0.14680554","0.73516577","100.000000","0.0000000","25.6895076","0.75000000","262.83328"
"3.940","69.0498112","-0.15034610","1.01751768","100.000000","0.0000000","25.6739996","0.75000000","264.21434"
"3.960","69.0708544","-0.06558838","1.10765790","100.000000","0.0000000","25.6794151","0.75000000","265.59580"
"3.980","69.0927578","-0.21546717","0.71708374","100.000000","0.0000000","25.6804412","0.75000000","266.97770"
"4.000","69.1143616","-0.18141894","1.05543681","100.000000","0.0000000","25.6761920","0.75000000","268.35998"
"4.020","69.1331725","-0.18859492","0.91439587","100.000000","0.0000000","25.6743851","0.75000000","269.74281"
"4.040","69.1545510","-0.25491504","0.97369281","100.000000","0.0000000","25.6732693","0.75000000","271.12600"
"4.060","69.1757018","-0.26884574","0.94576545","100.000000","0.0000000","25.6746432","0.75000000","272.50962"
"4.080","69.1972646","-0.35641992","1.03867853","100.000000","0.0000000","25.6735858","0.75000000","273.89366"
"4.100","69.2163776","-0.36440862","0.78773717","100.000000","0.0000000","25.6763591","0.75000000","275.27810"
"4.120","69.2360794","-0.34611921","0.82182529","100.000000","0.0000000","25.6745778","0.75000000","276.66298"
"4.140","69.2534950","-0.41279378","0.82299891","100.000000","0.0000000","25.6663652","0.75000000","278.04824"
"4.160","69.2732250","-0.34163002","0.90796004","100.000000","0.0000000","25.6606692","0.75000000","279.43385"
"4.180","69.2928218","-0.25268216","1.06448637","100.000000","0.0000000","25.6613042","0.75000000","280.81988"
"4.200","69.3127808","-0.52329237","0.95528892","100.000000","0.0000000","25.6559538","0.75000000","282.20630"
"4.220","69.3306240","-0.35134110","0.92800021","100.000000","0.0000000","25.6534400","0.75000000","283.59315"
"4.240","69.3499315","-0.50782357","0.76573989","100.000000","0.0000000","25.6538695","0.75000000","284.98041"
"4.260","69.3671078","-0.64488003","0.85752551","100.000000","0.0000000","25.6403506","0.75000000","286.36799"
"4.280","69.3869094","-0.48115887","0.89361104","100.000000","0.0000000","25.6296526","0.75000000","287.75595"
"4.300","69.4074048","-0.64052148","0.82949723","100.000000","0.0000000","25.6538027","0.75000000","289.14432"
"4.320","69.4273715","-0.44531156","0.90111429","100.000000","0.0000000","25.6313863","0.75000000","290.53314"
"4.340","69.4486170","-0.48966814","0.95867047","100.000000","0.0000000","25.6327061","0.75000000","291.92225"
"4.360","69.4696602","-0.44315972","0.81576092","100.000000","0.0000000","25.6477717","0.75000000","293.31169"
"4.380","69.4892723","-0.67272815","0.79788002","100.000000","0.0000000","25.6316850","0.75000000","294.70149"
"4.400","69.5085888","-0.64023787","0.85978057","100.000000","0.0000000","25.6404196","0.75000000","296.09158"
"4.420","69.5272589","-0.58302767","0.87010546","100.000000","0.0000000","25.6412309","0.75000000","297.48214"
"4.440","69.5454656","-0.56149599","0.80474746","100.000000","0.0000000","25.6272270","0.75000000","298.87302"
"4.460","69.5642432","-0.54721807","0.95662280","100.000000","0.0000000","25.6288686","0.75000000","300.26422"
"4.480","69.5856755","-0.47917120","0.95115003","100.000000","0.0000000","25.6184153","0.75000000","301.65576"
"4.500","69.6066944","-0.52453919","1.01114644","100.000000","0.0000000","25.6339022","0.75000000","303.04772"
"4.520","69.6219853","-0.69107424","0.52201782","100.000000","0.0000000","25.6393440","0.75000000","304.44007"
"4.540","69.6389146","-0.61182955","0.95094316","100.000000","0.0000000","25.6036725","0.75000000","305.83270"
"4.560","69.6603840","-0.45602217","1.13353906","100.000000","0.0000000","25.6107883","0.75000000","307.22566"
"4.580","69.6809254","-0.38830751","0.68219249","100.000000","0.0000000","25.6506247","0.75000000","308.61903"
"4.600","69.6948480","-0.33417608","0.54182439","100.000000","0.0000000","25.6013778","0.75000000","310.01272"
"4.620","69.7133824","-0.35671846","0.88123995","100.000000","0.0000000","25.5928004","0.75000000","311.40678"
"4.640","69.7284454","-0.10470700","0.61989483","100.000000","0.0000000","25.6165842","0.75000000","312.80113"
"4.660","69.7430720","-0.30748357","1.00175168","100.000000","0.0000000","25.5608359","0.75000000","314.19576"
"4.680","69.7623872","-0.12585445","0.96717539","100.000000","0.0000000","25.5685899","0.75000000","315.59073"
"4.700","69.7900800","-0.37179215","1.21426554","100.000000","0.0000000","25.5918773","0.75000000","316.98612"
"4.720","69.8100301","-0.31602464","0.88022073","100.000000","0.0000000","25.5933131","0.75000000","318.38208"
"4.740","69.8273971","-0.21775947","0.77509279","100.000000","0.0000000","25.5861671","0.75000000","319.77833"
"4.760","69.8491315","-0.19210651","1.04205900","100.000000","0.0000000","25.5746834","0.75000000","321.17492"
"4.780","69.8725043","-0.22082670","0.97381608","100.000000","0.0000000","25.6078873","0.75000000","322.57194"
"4.800","69.8941888","-0.02304495","0.78412009","100.000000","0.0000000","25.6144498","0.75000000","323.96942"
"4.820","69.9094861","-0.26990297","0.67400260","100.000000","0.0000000","25.5986286","0.75000000","325.36722"
"4.840","69.9254298","-0.16026272","0.61270989","100.000000","0.0000000","25.6072160","0.75000000","326.76533"
"4.860","69.9392269","-0.13218184","0.59025752","100.000000","0.0000000","25.5960149","0.75000000","328.16373"
"4.880","69.9536115","0.01922792","0.71811395","100.000000","0.0000000","25.5702251","0.75000000","329.56238"
"4.900","69.9715392","0.22514180","0.93249356","100.000000","0.0000000","25.5814933","0.75000000","330.96134"
"4.920","69.9898253","0.40503929","0.81982319","100.000000","0.0000000","25.5678876","0.75000000","332.36070"
"4.940","70.0079142","0.30362411","0.87972975","100.000000","0.0000000","25.5576832","0.75000000","333.76040"
"4.960","70.0283238","0.28231376","1.02020204","100.000000","0.0000000","25.5661579","0.75000000","335.16049"
"4.980","70.0480947","0.22231580","0.88624223","100.000000","0.0000000","25.5658286","0.75000000","336.56094"
"5.000","70.0650176","0.32312379","0.75555213","100.000000","0.0000000","25.5691058","0.75000000","337.96176"
"5.020","70.0803315","0.39407196","0.79151630","100.000000","0.0000000","25.5594919","0.75000000","339.36293"
"5.040","70.0988941","0.39171118","0.97299354","100.000000","0.0000000","25.5407925","0.75000000","340.76445"
"5.060","70.1214387","0.36487648","1.01208148","100.000000","0.0000000","25.5593088","0.75000000","342.16636"
"5.080","70.1420979","0.33862870","0.82488461","100.000000","0.0000000","25.5692409","0.75000000","343.56866"
"5.100","70.1597568","0.27707146","0.69605488","100.000000","0.0000000","25.5594507","0.75000000","344.97132"
"5.120","70.1750797","0.35410363","0.63449107","100.000000","0.0000000","25.5666546","0.75000000","346.37435"
"5.140","70.1917632","0.62089749","0.64232463","100.000000","0.0000000","25.5544647","0.75000000","347.77766"
"5.160","70.2075994","0.58332002","0.89242815","100.000000","0.0000000","25.5471666","0.75000000","349.18126"
"5.180","70.2257626","0.63940481","0.82158458","100.000000","0.0000000","25.5432142","0.75000000","350.58522"
"5.200","70.2446528","0.51454013","0.81848397","100.000000","0.0000000","25.5432196","0.75000000","351.98952"
"5.220","70.2634931","0.47955099","0.89548884","100.000000","0.0000000","25.5411563","0.75000000","353.39425"
"5.240","70.2815898","0.55879847","0.87781631","100.000000","0.0000000","25.5441067","0.75000000","354.79934"
"5.260","70.2990733","0.30323720","0.70162808","100.000000","0.0000000","25.5431584","0.75000000","356.20478"
"5.280","70.3159078","0.52610741","0.75435343","100.000000","0.0000000","25.5384608","0.75000000","357.61054"
